SUBJECT, LOG, ENEMIES_DOWN, BULLETS_FIRED, X, Y, Z, BULLET_HITS, HEALTH
551 , 4/13/2017 1:51:22 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:22 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:23 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:23 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:24 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:24 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:25 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:25 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:26 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:26 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:27 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:27 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:28 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:28 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:29 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:29 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:30 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:30 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:31 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:31 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:32 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:32 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:33 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

551 , 4/13/2017 1:51:33 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

179 , 4/13/2017 1:55:53 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

179 , 4/13/2017 1:55:54 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

179 , 4/13/2017 1:55:54 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

179 , 4/13/2017 1:55:55 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

179 , 4/13/2017 1:55:55 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

179 , 4/13/2017 1:55:56 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

179 , 4/13/2017 1:55:56 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

179 , 4/13/2017 1:55:57 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

179 , 4/13/2017 1:55:58 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

179 , 4/13/2017 1:55:58 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

179 , 4/13/2017 1:55:59 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

179 , 4/13/2017 1:55:59 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

991 , 4/13/2017 1:56:06 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

991 , 4/13/2017 1:56:07 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

991 , 4/13/2017 1:56:08 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

991 , 4/13/2017 1:56:08 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

991 , 4/13/2017 1:56:09 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

991 , 4/13/2017 1:56:09 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:35 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:36 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:36 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:37 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:37 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:38 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:39 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:39 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:40 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:40 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:41 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:41 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:42 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:42 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:43 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:44 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:44 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:45 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:45 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:46 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:46 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:47 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:47 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:48 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:48 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:49 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:49 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:50 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:50 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:51 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:51 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:52 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:52 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:53 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:53 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:54 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:54 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:55 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:55 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:56 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:56 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:57 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:57 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:58 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:58 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:59 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:18:59 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:00 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:00 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:01 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:01 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:02 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:03 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:03 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:04 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:04 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:05 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:05 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:06 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:06 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:07 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:07 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:08 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:08 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:09 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:09 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:10 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:10 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:11 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:11 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:12 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:12 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:13 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:13 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:14 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:14 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:15 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:15 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:16 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:16 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:17 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:17 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:18 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:18 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:19 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:19 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:20 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:20 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:21 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:21 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:22 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:22 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:23 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:23 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:24 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:24 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:25 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:25 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:26 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:27 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:27 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:28 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:28 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:29 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:29 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:30 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:30 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:31 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:31 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:32 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:32 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:33 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:33 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:34 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:34 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:35 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:35 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

660 , 4/13/2017 2:19:36 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:20:58 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:20:59 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:20:59 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:00 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:00 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:01 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:01 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:02 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:02 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:03 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:03 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:04 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:04 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:05 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:05 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:06 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:06 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:07 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:07 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:08 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:08 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:09 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:09 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:10 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:10 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:11 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:11 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:12 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:12 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:13 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:13 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:14 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:14 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:15 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:15 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:16 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:16 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:17 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:17 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:18 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:18 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:19 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:19 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:20 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:20 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:21 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:21 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:22 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:23 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:23 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:24 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:24 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:25 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:25 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:26 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:26 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:27 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:27 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:28 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:28 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:29 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:29 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:30 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:30 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:31 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:31 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:32 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:32 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:33 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:33 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:34 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:34 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:35 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:35 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:36 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:36 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:37 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:37 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:38 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:38 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:39 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:39 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:40 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:40 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:41 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:41 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:42 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:42 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:43 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:44 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:44 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:45 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:45 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:46 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:46 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:47 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:47 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:48 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:48 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:49 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:49 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:50 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:50 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:51 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:51 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:52 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:52 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:53 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:53 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:54 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:54 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:55 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:55 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:56 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:57 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:57 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:58 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:58 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:59 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:21:59 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:22:00 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:22:00 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:22:01 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:22:01 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:22:02 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:22:02 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:22:03 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:22:03 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:22:04 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

993 , 4/13/2017 2:22:04 PM , 0 , 0 , 0 , 0 , 0 , 0 , 100

